,mda_round,tc,beta,pfpr0,cr_factor,mda_coverage,strategy,b_drug,oz_eff
2381,4,0.75,0.0537,0.1,5,0.7,ABB,OZFQ,40
2382,4,0.75,0.0537,0.1,5,0.8,AAB,OZFQ,40
2383,4,0.75,0.0537,0.1,5,0.8,ABA,OZFQ,40
2384,4,0.75,0.0537,0.1,5,0.8,ABB,OZFQ,40
2385,4,0.75,0.0537,0.1,5,0.9,AAB,OZFQ,40
2386,4,0.75,0.0537,0.1,5,0.9,ABA,OZFQ,40
2387,4,0.75,0.0537,0.1,5,0.9,ABB,OZFQ,40
2388,4,0.75,0.0537,0.1,10,0.6,AAB,OZFQ,40
2389,4,0.75,0.0537,0.1,10,0.6,ABA,OZFQ,40
2390,4,0.75,0.0537,0.1,10,0.6,ABB,OZFQ,40
2391,4,0.75,0.0537,0.1,10,0.7,AAB,OZFQ,40
2392,4,0.75,0.0537,0.1,10,0.7,ABA,OZFQ,40
2393,4,0.75,0.0537,0.1,10,0.7,ABB,OZFQ,40
2394,4,0.75,0.0537,0.1,10,0.8,AAB,OZFQ,40
2395,4,0.75,0.0537,0.1,10,0.8,ABA,OZFQ,40
2396,4,0.75,0.0537,0.1,10,0.8,ABB,OZFQ,40
2397,4,0.75,0.0537,0.1,10,0.9,AAB,OZFQ,40
2398,4,0.75,0.0537,0.1,10,0.9,ABA,OZFQ,40
2399,4,0.75,0.0537,0.1,10,0.9,ABB,OZFQ,40
2400,0,0.55,0.06413,3.0,1,0.6,AAB,OZFQ,80
2401,0,0.55,0.06413,3.0,1,0.6,ABA,OZFQ,80
2402,0,0.55,0.06413,3.0,1,0.6,ABB,OZFQ,80
2403,0,0.55,0.06413,3.0,1,0.7,AAB,OZFQ,80
2404,0,0.55,0.06413,3.0,1,0.7,ABA,OZFQ,80
2405,0,0.55,0.06413,3.0,1,0.7,ABB,OZFQ,80
2406,0,0.55,0.06413,3.0,1,0.8,AAB,OZFQ,80
2407,0,0.55,0.06413,3.0,1,0.8,ABA,OZFQ,80
2408,0,0.55,0.06413,3.0,1,0.8,ABB,OZFQ,80
2409,0,0.55,0.06413,3.0,1,0.9,AAB,OZFQ,80
2410,0,0.55,0.06413,3.0,1,0.9,ABA,OZFQ,80
2411,0,0.55,0.06413,3.0,1,0.9,ABB,OZFQ,80
2412,0,0.55,0.06413,3.0,2,0.6,AAB,OZFQ,80
2413,0,0.55,0.06413,3.0,2,0.6,ABA,OZFQ,80
2414,0,0.55,0.06413,3.0,2,0.6,ABB,OZFQ,80
2415,0,0.55,0.06413,3.0,2,0.7,AAB,OZFQ,80
2416,0,0.55,0.06413,3.0,2,0.7,ABA,OZFQ,80
2417,0,0.55,0.06413,3.0,2,0.7,ABB,OZFQ,80
2418,0,0.55,0.06413,3.0,2,0.8,AAB,OZFQ,80
2419,0,0.55,0.06413,3.0,2,0.8,ABA,OZFQ,80
2420,0,0.55,0.06413,3.0,2,0.8,ABB,OZFQ,80
2421,0,0.55,0.06413,3.0,2,0.9,AAB,OZFQ,80
2422,0,0.55,0.06413,3.0,2,0.9,ABA,OZFQ,80
2423,0,0.55,0.06413,3.0,2,0.9,ABB,OZFQ,80
2424,0,0.55,0.06413,3.0,5,0.6,AAB,OZFQ,80
2425,0,0.55,0.06413,3.0,5,0.6,ABA,OZFQ,80
2426,0,0.55,0.06413,3.0,5,0.6,ABB,OZFQ,80
2427,0,0.55,0.06413,3.0,5,0.7,AAB,OZFQ,80
2428,0,0.55,0.06413,3.0,5,0.7,ABA,OZFQ,80
2429,0,0.55,0.06413,3.0,5,0.7,ABB,OZFQ,80
2430,0,0.55,0.06413,3.0,5,0.8,AAB,OZFQ,80
2431,0,0.55,0.06413,3.0,5,0.8,ABA,OZFQ,80
2432,0,0.55,0.06413,3.0,5,0.8,ABB,OZFQ,80
2433,0,0.55,0.06413,3.0,5,0.9,AAB,OZFQ,80
2434,0,0.55,0.06413,3.0,5,0.9,ABA,OZFQ,80
2435,0,0.55,0.06413,3.0,5,0.9,ABB,OZFQ,80
2436,0,0.55,0.06413,3.0,10,0.6,AAB,OZFQ,80
2437,0,0.55,0.06413,3.0,10,0.6,ABA,OZFQ,80
2438,0,0.55,0.06413,3.0,10,0.6,ABB,OZFQ,80
2439,0,0.55,0.06413,3.0,10,0.7,AAB,OZFQ,80
2440,0,0.55,0.06413,3.0,10,0.7,ABA,OZFQ,80
2441,0,0.55,0.06413,3.0,10,0.7,ABB,OZFQ,80
2442,0,0.55,0.06413,3.0,10,0.8,AAB,OZFQ,80
2443,0,0.55,0.06413,3.0,10,0.8,ABA,OZFQ,80
2444,0,0.55,0.06413,3.0,10,0.8,ABB,OZFQ,80
2445,0,0.55,0.06413,3.0,10,0.9,AAB,OZFQ,80
2446,0,0.55,0.06413,3.0,10,0.9,ABA,OZFQ,80
2447,0,0.55,0.06413,3.0,10,0.9,ABB,OZFQ,80
2448,0,0.55,0.0585,2.0,1,0.6,AAB,OZFQ,80
2449,0,0.55,0.0585,2.0,1,0.6,ABA,OZFQ,80
2450,0,0.55,0.0585,2.0,1,0.6,ABB,OZFQ,80
2451,0,0.55,0.0585,2.0,1,0.7,AAB,OZFQ,80
2452,0,0.55,0.0585,2.0,1,0.7,ABA,OZFQ,80
2453,0,0.55,0.0585,2.0,1,0.7,ABB,OZFQ,80
2454,0,0.55,0.0585,2.0,1,0.8,AAB,OZFQ,80
2455,0,0.55,0.0585,2.0,1,0.8,ABA,OZFQ,80
2456,0,0.55,0.0585,2.0,1,0.8,ABB,OZFQ,80
2457,0,0.55,0.0585,2.0,1,0.9,AAB,OZFQ,80
2458,0,0.55,0.0585,2.0,1,0.9,ABA,OZFQ,80
2459,0,0.55,0.0585,2.0,1,0.9,ABB,OZFQ,80
2460,0,0.55,0.0585,2.0,2,0.6,AAB,OZFQ,80
2461,0,0.55,0.0585,2.0,2,0.6,ABA,OZFQ,80
2462,0,0.55,0.0585,2.0,2,0.6,ABB,OZFQ,80
2463,0,0.55,0.0585,2.0,2,0.7,AAB,OZFQ,80
2464,0,0.55,0.0585,2.0,2,0.7,ABA,OZFQ,80
2465,0,0.55,0.0585,2.0,2,0.7,ABB,OZFQ,80
2466,0,0.55,0.0585,2.0,2,0.8,AAB,OZFQ,80
2467,0,0.55,0.0585,2.0,2,0.8,ABA,OZFQ,80
2468,0,0.55,0.0585,2.0,2,0.8,ABB,OZFQ,80
2469,0,0.55,0.0585,2.0,2,0.9,AAB,OZFQ,80
2470,0,0.55,0.0585,2.0,2,0.9,ABA,OZFQ,80
2471,0,0.55,0.0585,2.0,2,0.9,ABB,OZFQ,80
2472,0,0.55,0.0585,2.0,5,0.6,AAB,OZFQ,80
2473,0,0.55,0.0585,2.0,5,0.6,ABA,OZFQ,80
2474,0,0.55,0.0585,2.0,5,0.6,ABB,OZFQ,80
2475,0,0.55,0.0585,2.0,5,0.7,AAB,OZFQ,80
2476,0,0.55,0.0585,2.0,5,0.7,ABA,OZFQ,80
2477,0,0.55,0.0585,2.0,5,0.7,ABB,OZFQ,80
2478,0,0.55,0.0585,2.0,5,0.8,AAB,OZFQ,80
2479,0,0.55,0.0585,2.0,5,0.8,ABA,OZFQ,80
2480,0,0.55,0.0585,2.0,5,0.8,ABB,OZFQ,80
2481,0,0.55,0.0585,2.0,5,0.9,AAB,OZFQ,80
2482,0,0.55,0.0585,2.0,5,0.9,ABA,OZFQ,80
2483,0,0.55,0.0585,2.0,5,0.9,ABB,OZFQ,80
2484,0,0.55,0.0585,2.0,10,0.6,AAB,OZFQ,80
2485,0,0.55,0.0585,2.0,10,0.6,ABA,OZFQ,80
2486,0,0.55,0.0585,2.0,10,0.6,ABB,OZFQ,80
2487,0,0.55,0.0585,2.0,10,0.7,AAB,OZFQ,80
2488,0,0.55,0.0585,2.0,10,0.7,ABA,OZFQ,80
2489,0,0.55,0.0585,2.0,10,0.7,ABB,OZFQ,80
2490,0,0.55,0.0585,2.0,10,0.8,AAB,OZFQ,80
2491,0,0.55,0.0585,2.0,10,0.8,ABA,OZFQ,80
2492,0,0.55,0.0585,2.0,10,0.8,ABB,OZFQ,80
2493,0,0.55,0.0585,2.0,10,0.9,AAB,OZFQ,80
2494,0,0.55,0.0585,2.0,10,0.9,ABA,OZFQ,80
2495,0,0.55,0.0585,2.0,10,0.9,ABB,OZFQ,80
2496,0,0.55,0.0538,1.0,1,0.6,AAB,OZFQ,80
2497,0,0.55,0.0538,1.0,1,0.6,ABA,OZFQ,80
2498,0,0.55,0.0538,1.0,1,0.6,ABB,OZFQ,80
2499,0,0.55,0.0538,1.0,1,0.7,AAB,OZFQ,80
2500,0,0.55,0.0538,1.0,1,0.7,ABA,OZFQ,80
2501,0,0.55,0.0538,1.0,1,0.7,ABB,OZFQ,80
2502,0,0.55,0.0538,1.0,1,0.8,AAB,OZFQ,80
2503,0,0.55,0.0538,1.0,1,0.8,ABA,OZFQ,80
2504,0,0.55,0.0538,1.0,1,0.8,ABB,OZFQ,80
2505,0,0.55,0.0538,1.0,1,0.9,AAB,OZFQ,80
2506,0,0.55,0.0538,1.0,1,0.9,ABA,OZFQ,80
2507,0,0.55,0.0538,1.0,1,0.9,ABB,OZFQ,80
2508,0,0.55,0.0538,1.0,2,0.6,AAB,OZFQ,80
2509,0,0.55,0.0538,1.0,2,0.6,ABA,OZFQ,80
2510,0,0.55,0.0538,1.0,2,0.6,ABB,OZFQ,80
2511,0,0.55,0.0538,1.0,2,0.7,AAB,OZFQ,80
2512,0,0.55,0.0538,1.0,2,0.7,ABA,OZFQ,80
2513,0,0.55,0.0538,1.0,2,0.7,ABB,OZFQ,80
2514,0,0.55,0.0538,1.0,2,0.8,AAB,OZFQ,80
2515,0,0.55,0.0538,1.0,2,0.8,ABA,OZFQ,80
2516,0,0.55,0.0538,1.0,2,0.8,ABB,OZFQ,80
2517,0,0.55,0.0538,1.0,2,0.9,AAB,OZFQ,80
2518,0,0.55,0.0538,1.0,2,0.9,ABA,OZFQ,80
2519,0,0.55,0.0538,1.0,2,0.9,ABB,OZFQ,80
2520,0,0.55,0.0538,1.0,5,0.6,AAB,OZFQ,80
2521,0,0.55,0.0538,1.0,5,0.6,ABA,OZFQ,80
2522,0,0.55,0.0538,1.0,5,0.6,ABB,OZFQ,80
2523,0,0.55,0.0538,1.0,5,0.7,AAB,OZFQ,80
2524,0,0.55,0.0538,1.0,5,0.7,ABA,OZFQ,80
2525,0,0.55,0.0538,1.0,5,0.7,ABB,OZFQ,80
2526,0,0.55,0.0538,1.0,5,0.8,AAB,OZFQ,80
2527,0,0.55,0.0538,1.0,5,0.8,ABA,OZFQ,80
2528,0,0.55,0.0538,1.0,5,0.8,ABB,OZFQ,80
2529,0,0.55,0.0538,1.0,5,0.9,AAB,OZFQ,80
2530,0,0.55,0.0538,1.0,5,0.9,ABA,OZFQ,80
2531,0,0.55,0.0538,1.0,5,0.9,ABB,OZFQ,80
2532,0,0.55,0.0538,1.0,10,0.6,AAB,OZFQ,80
2533,0,0.55,0.0538,1.0,10,0.6,ABA,OZFQ,80
2534,0,0.55,0.0538,1.0,10,0.6,ABB,OZFQ,80
2535,0,0.55,0.0538,1.0,10,0.7,AAB,OZFQ,80
2536,0,0.55,0.0538,1.0,10,0.7,ABA,OZFQ,80
2537,0,0.55,0.0538,1.0,10,0.7,ABB,OZFQ,80
2538,0,0.55,0.0538,1.0,10,0.8,AAB,OZFQ,80
2539,0,0.55,0.0538,1.0,10,0.8,ABA,OZFQ,80
2540,0,0.55,0.0538,1.0,10,0.8,ABB,OZFQ,80
2541,0,0.55,0.0538,1.0,10,0.9,AAB,OZFQ,80
2542,0,0.55,0.0538,1.0,10,0.9,ABA,OZFQ,80
2543,0,0.55,0.0538,1.0,10,0.9,ABB,OZFQ,80
2544,0,0.55,0.0508,0.5,1,0.6,AAB,OZFQ,80
2545,0,0.55,0.0508,0.5,1,0.6,ABA,OZFQ,80
2546,0,0.55,0.0508,0.5,1,0.6,ABB,OZFQ,80
2547,0,0.55,0.0508,0.5,1,0.7,AAB,OZFQ,80
2548,0,0.55,0.0508,0.5,1,0.7,ABA,OZFQ,80
2549,0,0.55,0.0508,0.5,1,0.7,ABB,OZFQ,80
2550,0,0.55,0.0508,0.5,1,0.8,AAB,OZFQ,80
2551,0,0.55,0.0508,0.5,1,0.8,ABA,OZFQ,80
2552,0,0.55,0.0508,0.5,1,0.8,ABB,OZFQ,80
2553,0,0.55,0.0508,0.5,1,0.9,AAB,OZFQ,80
2554,0,0.55,0.0508,0.5,1,0.9,ABA,OZFQ,80
2555,0,0.55,0.0508,0.5,1,0.9,ABB,OZFQ,80
2556,0,0.55,0.0508,0.5,2,0.6,AAB,OZFQ,80
2557,0,0.55,0.0508,0.5,2,0.6,ABA,OZFQ,80
2558,0,0.55,0.0508,0.5,2,0.6,ABB,OZFQ,80
2559,0,0.55,0.0508,0.5,2,0.7,AAB,OZFQ,80
2560,0,0.55,0.0508,0.5,2,0.7,ABA,OZFQ,80
2561,0,0.55,0.0508,0.5,2,0.7,ABB,OZFQ,80
2562,0,0.55,0.0508,0.5,2,0.8,AAB,OZFQ,80
2563,0,0.55,0.0508,0.5,2,0.8,ABA,OZFQ,80
2564,0,0.55,0.0508,0.5,2,0.8,ABB,OZFQ,80
2565,0,0.55,0.0508,0.5,2,0.9,AAB,OZFQ,80
2566,0,0.55,0.0508,0.5,2,0.9,ABA,OZFQ,80
2567,0,0.55,0.0508,0.5,2,0.9,ABB,OZFQ,80
2568,0,0.55,0.0508,0.5,5,0.6,AAB,OZFQ,80
2569,0,0.55,0.0508,0.5,5,0.6,ABA,OZFQ,80
2570,0,0.55,0.0508,0.5,5,0.6,ABB,OZFQ,80
2571,0,0.55,0.0508,0.5,5,0.7,AAB,OZFQ,80
2572,0,0.55,0.0508,0.5,5,0.7,ABA,OZFQ,80
2573,0,0.55,0.0508,0.5,5,0.7,ABB,OZFQ,80
2574,0,0.55,0.0508,0.5,5,0.8,AAB,OZFQ,80
2575,0,0.55,0.0508,0.5,5,0.8,ABA,OZFQ,80
2576,0,0.55,0.0508,0.5,5,0.8,ABB,OZFQ,80
2577,0,0.55,0.0508,0.5,5,0.9,AAB,OZFQ,80
2578,0,0.55,0.0508,0.5,5,0.9,ABA,OZFQ,80
2579,0,0.55,0.0508,0.5,5,0.9,ABB,OZFQ,80
2580,0,0.55,0.0508,0.5,10,0.6,AAB,OZFQ,80
2581,0,0.55,0.0508,0.5,10,0.6,ABA,OZFQ,80
2582,0,0.55,0.0508,0.5,10,0.6,ABB,OZFQ,80
2583,0,0.55,0.0508,0.5,10,0.7,AAB,OZFQ,80
2584,0,0.55,0.0508,0.5,10,0.7,ABA,OZFQ,80
2585,0,0.55,0.0508,0.5,10,0.7,ABB,OZFQ,80
2586,0,0.55,0.0508,0.5,10,0.8,AAB,OZFQ,80
2587,0,0.55,0.0508,0.5,10,0.8,ABA,OZFQ,80
2588,0,0.55,0.0508,0.5,10,0.8,ABB,OZFQ,80
2589,0,0.55,0.0508,0.5,10,0.9,AAB,OZFQ,80
2590,0,0.55,0.0508,0.5,10,0.9,ABA,OZFQ,80
2591,0,0.55,0.0508,0.5,10,0.9,ABB,OZFQ,80
2592,0,0.55,0.0475,0.1,1,0.6,AAB,OZFQ,80
2593,0,0.55,0.0475,0.1,1,0.6,ABA,OZFQ,80
2594,0,0.55,0.0475,0.1,1,0.6,ABB,OZFQ,80
2595,0,0.55,0.0475,0.1,1,0.7,AAB,OZFQ,80
2596,0,0.55,0.0475,0.1,1,0.7,ABA,OZFQ,80
2597,0,0.55,0.0475,0.1,1,0.7,ABB,OZFQ,80
2598,0,0.55,0.0475,0.1,1,0.8,AAB,OZFQ,80
2599,0,0.55,0.0475,0.1,1,0.8,ABA,OZFQ,80
2600,0,0.55,0.0475,0.1,1,0.8,ABB,OZFQ,80
2601,0,0.55,0.0475,0.1,1,0.9,AAB,OZFQ,80
2602,0,0.55,0.0475,0.1,1,0.9,ABA,OZFQ,80
2603,0,0.55,0.0475,0.1,1,0.9,ABB,OZFQ,80
2604,0,0.55,0.0475,0.1,2,0.6,AAB,OZFQ,80
2605,0,0.55,0.0475,0.1,2,0.6,ABA,OZFQ,80
2606,0,0.55,0.0475,0.1,2,0.6,ABB,OZFQ,80
2607,0,0.55,0.0475,0.1,2,0.7,AAB,OZFQ,80
2608,0,0.55,0.0475,0.1,2,0.7,ABA,OZFQ,80
2609,0,0.55,0.0475,0.1,2,0.7,ABB,OZFQ,80
2610,0,0.55,0.0475,0.1,2,0.8,AAB,OZFQ,80
2611,0,0.55,0.0475,0.1,2,0.8,ABA,OZFQ,80
2612,0,0.55,0.0475,0.1,2,0.8,ABB,OZFQ,80
2613,0,0.55,0.0475,0.1,2,0.9,AAB,OZFQ,80
2614,0,0.55,0.0475,0.1,2,0.9,ABA,OZFQ,80
2615,0,0.55,0.0475,0.1,2,0.9,ABB,OZFQ,80
2616,0,0.55,0.0475,0.1,5,0.6,AAB,OZFQ,80
2617,0,0.55,0.0475,0.1,5,0.6,ABA,OZFQ,80
2618,0,0.55,0.0475,0.1,5,0.6,ABB,OZFQ,80
2619,0,0.55,0.0475,0.1,5,0.7,AAB,OZFQ,80
2620,0,0.55,0.0475,0.1,5,0.7,ABA,OZFQ,80
2621,0,0.55,0.0475,0.1,5,0.7,ABB,OZFQ,80
2622,0,0.55,0.0475,0.1,5,0.8,AAB,OZFQ,80
2623,0,0.55,0.0475,0.1,5,0.8,ABA,OZFQ,80
2624,0,0.55,0.0475,0.1,5,0.8,ABB,OZFQ,80
2625,0,0.55,0.0475,0.1,5,0.9,AAB,OZFQ,80
2626,0,0.55,0.0475,0.1,5,0.9,ABA,OZFQ,80
2627,0,0.55,0.0475,0.1,5,0.9,ABB,OZFQ,80
2628,0,0.55,0.0475,0.1,10,0.6,AAB,OZFQ,80
2629,0,0.55,0.0475,0.1,10,0.6,ABA,OZFQ,80
2630,0,0.55,0.0475,0.1,10,0.6,ABB,OZFQ,80
2631,0,0.55,0.0475,0.1,10,0.7,AAB,OZFQ,80
2632,0,0.55,0.0475,0.1,10,0.7,ABA,OZFQ,80
2633,0,0.55,0.0475,0.1,10,0.7,ABB,OZFQ,80
2634,0,0.55,0.0475,0.1,10,0.8,AAB,OZFQ,80
2635,0,0.55,0.0475,0.1,10,0.8,ABA,OZFQ,80
2636,0,0.55,0.0475,0.1,10,0.8,ABB,OZFQ,80
2637,0,0.55,0.0475,0.1,10,0.9,AAB,OZFQ,80
2638,0,0.55,0.0475,0.1,10,0.9,ABA,OZFQ,80
2639,0,0.55,0.0475,0.1,10,0.9,ABB,OZFQ,80
2640,0,0.75,0.0735,3.0,1,0.6,AAB,OZFQ,80
2641,0,0.75,0.0735,3.0,1,0.6,ABA,OZFQ,80
2642,0,0.75,0.0735,3.0,1,0.6,ABB,OZFQ,80
2643,0,0.75,0.0735,3.0,1,0.7,AAB,OZFQ,80
2644,0,0.75,0.0735,3.0,1,0.7,ABA,OZFQ,80
2645,0,0.75,0.0735,3.0,1,0.7,ABB,OZFQ,80
2646,0,0.75,0.0735,3.0,1,0.8,AAB,OZFQ,80
2647,0,0.75,0.0735,3.0,1,0.8,ABA,OZFQ,80
2648,0,0.75,0.0735,3.0,1,0.8,ABB,OZFQ,80
2649,0,0.75,0.0735,3.0,1,0.9,AAB,OZFQ,80
2650,0,0.75,0.0735,3.0,1,0.9,ABA,OZFQ,80
2651,0,0.75,0.0735,3.0,1,0.9,ABB,OZFQ,80
2652,0,0.75,0.0735,3.0,2,0.6,AAB,OZFQ,80
2653,0,0.75,0.0735,3.0,2,0.6,ABA,OZFQ,80
2654,0,0.75,0.0735,3.0,2,0.6,ABB,OZFQ,80
2655,0,0.75,0.0735,3.0,2,0.7,AAB,OZFQ,80
2656,0,0.75,0.0735,3.0,2,0.7,ABA,OZFQ,80
2657,0,0.75,0.0735,3.0,2,0.7,ABB,OZFQ,80
2658,0,0.75,0.0735,3.0,2,0.8,AAB,OZFQ,80
2659,0,0.75,0.0735,3.0,2,0.8,ABA,OZFQ,80
2660,0,0.75,0.0735,3.0,2,0.8,ABB,OZFQ,80
2661,0,0.75,0.0735,3.0,2,0.9,AAB,OZFQ,80
2662,0,0.75,0.0735,3.0,2,0.9,ABA,OZFQ,80
2663,0,0.75,0.0735,3.0,2,0.9,ABB,OZFQ,80
2664,0,0.75,0.0735,3.0,5,0.6,AAB,OZFQ,80
2665,0,0.75,0.0735,3.0,5,0.6,ABA,OZFQ,80
2666,0,0.75,0.0735,3.0,5,0.6,ABB,OZFQ,80
2667,0,0.75,0.0735,3.0,5,0.7,AAB,OZFQ,80
2668,0,0.75,0.0735,3.0,5,0.7,ABA,OZFQ,80
2669,0,0.75,0.0735,3.0,5,0.7,ABB,OZFQ,80
2670,0,0.75,0.0735,3.0,5,0.8,AAB,OZFQ,80
2671,0,0.75,0.0735,3.0,5,0.8,ABA,OZFQ,80
2672,0,0.75,0.0735,3.0,5,0.8,ABB,OZFQ,80
2673,0,0.75,0.0735,3.0,5,0.9,AAB,OZFQ,80
2674,0,0.75,0.0735,3.0,5,0.9,ABA,OZFQ,80
2675,0,0.75,0.0735,3.0,5,0.9,ABB,OZFQ,80
2676,0,0.75,0.0735,3.0,10,0.6,AAB,OZFQ,80
2677,0,0.75,0.0735,3.0,10,0.6,ABA,OZFQ,80
2678,0,0.75,0.0735,3.0,10,0.6,ABB,OZFQ,80
2679,0,0.75,0.0735,3.0,10,0.7,AAB,OZFQ,80
2680,0,0.75,0.0735,3.0,10,0.7,ABA,OZFQ,80
2681,0,0.75,0.0735,3.0,10,0.7,ABB,OZFQ,80
2682,0,0.75,0.0735,3.0,10,0.8,AAB,OZFQ,80
2683,0,0.75,0.0735,3.0,10,0.8,ABA,OZFQ,80
2684,0,0.75,0.0735,3.0,10,0.8,ABB,OZFQ,80
2685,0,0.75,0.0735,3.0,10,0.9,AAB,OZFQ,80
2686,0,0.75,0.0735,3.0,10,0.9,ABA,OZFQ,80
2687,0,0.75,0.0735,3.0,10,0.9,ABB,OZFQ,80
2688,0,0.75,0.067,2.0,1,0.6,AAB,OZFQ,80
2689,0,0.75,0.067,2.0,1,0.6,ABA,OZFQ,80
2690,0,0.75,0.067,2.0,1,0.6,ABB,OZFQ,80
2691,0,0.75,0.067,2.0,1,0.7,AAB,OZFQ,80
2692,0,0.75,0.067,2.0,1,0.7,ABA,OZFQ,80
2693,0,0.75,0.067,2.0,1,0.7,ABB,OZFQ,80
2694,0,0.75,0.067,2.0,1,0.8,AAB,OZFQ,80
2695,0,0.75,0.067,2.0,1,0.8,ABA,OZFQ,80
2696,0,0.75,0.067,2.0,1,0.8,ABB,OZFQ,80
2697,0,0.75,0.067,2.0,1,0.9,AAB,OZFQ,80
2698,0,0.75,0.067,2.0,1,0.9,ABA,OZFQ,80
2699,0,0.75,0.067,2.0,1,0.9,ABB,OZFQ,80
2700,0,0.75,0.067,2.0,2,0.6,AAB,OZFQ,80
2701,0,0.75,0.067,2.0,2,0.6,ABA,OZFQ,80
2702,0,0.75,0.067,2.0,2,0.6,ABB,OZFQ,80
2703,0,0.75,0.067,2.0,2,0.7,AAB,OZFQ,80
2704,0,0.75,0.067,2.0,2,0.7,ABA,OZFQ,80
2705,0,0.75,0.067,2.0,2,0.7,ABB,OZFQ,80
2706,0,0.75,0.067,2.0,2,0.8,AAB,OZFQ,80
2707,0,0.75,0.067,2.0,2,0.8,ABA,OZFQ,80
2708,0,0.75,0.067,2.0,2,0.8,ABB,OZFQ,80
2709,0,0.75,0.067,2.0,2,0.9,AAB,OZFQ,80
2710,0,0.75,0.067,2.0,2,0.9,ABA,OZFQ,80
2711,0,0.75,0.067,2.0,2,0.9,ABB,OZFQ,80
2712,0,0.75,0.067,2.0,5,0.6,AAB,OZFQ,80
2713,0,0.75,0.067,2.0,5,0.6,ABA,OZFQ,80
2714,0,0.75,0.067,2.0,5,0.6,ABB,OZFQ,80
2715,0,0.75,0.067,2.0,5,0.7,AAB,OZFQ,80
2716,0,0.75,0.067,2.0,5,0.7,ABA,OZFQ,80
2717,0,0.75,0.067,2.0,5,0.7,ABB,OZFQ,80
2718,0,0.75,0.067,2.0,5,0.8,AAB,OZFQ,80
2719,0,0.75,0.067,2.0,5,0.8,ABA,OZFQ,80
2720,0,0.75,0.067,2.0,5,0.8,ABB,OZFQ,80
2721,0,0.75,0.067,2.0,5,0.9,AAB,OZFQ,80
2722,0,0.75,0.067,2.0,5,0.9,ABA,OZFQ,80
2723,0,0.75,0.067,2.0,5,0.9,ABB,OZFQ,80
2724,0,0.75,0.067,2.0,10,0.6,AAB,OZFQ,80
2725,0,0.75,0.067,2.0,10,0.6,ABA,OZFQ,80
2726,0,0.75,0.067,2.0,10,0.6,ABB,OZFQ,80
2727,0,0.75,0.067,2.0,10,0.7,AAB,OZFQ,80
2728,0,0.75,0.067,2.0,10,0.7,ABA,OZFQ,80
2729,0,0.75,0.067,2.0,10,0.7,ABB,OZFQ,80
2730,0,0.75,0.067,2.0,10,0.8,AAB,OZFQ,80
2731,0,0.75,0.067,2.0,10,0.8,ABA,OZFQ,80
2732,0,0.75,0.067,2.0,10,0.8,ABB,OZFQ,80
2733,0,0.75,0.067,2.0,10,0.9,AAB,OZFQ,80
2734,0,0.75,0.067,2.0,10,0.9,ABA,OZFQ,80
2735,0,0.75,0.067,2.0,10,0.9,ABB,OZFQ,80
2736,0,0.75,0.061,1.0,1,0.6,AAB,OZFQ,80
2737,0,0.75,0.061,1.0,1,0.6,ABA,OZFQ,80
2738,0,0.75,0.061,1.0,1,0.6,ABB,OZFQ,80
2739,0,0.75,0.061,1.0,1,0.7,AAB,OZFQ,80
2740,0,0.75,0.061,1.0,1,0.7,ABA,OZFQ,80
2741,0,0.75,0.061,1.0,1,0.7,ABB,OZFQ,80
2742,0,0.75,0.061,1.0,1,0.8,AAB,OZFQ,80
2743,0,0.75,0.061,1.0,1,0.8,ABA,OZFQ,80
2744,0,0.75,0.061,1.0,1,0.8,ABB,OZFQ,80
2745,0,0.75,0.061,1.0,1,0.9,AAB,OZFQ,80
2746,0,0.75,0.061,1.0,1,0.9,ABA,OZFQ,80
2747,0,0.75,0.061,1.0,1,0.9,ABB,OZFQ,80
2748,0,0.75,0.061,1.0,2,0.6,AAB,OZFQ,80
2749,0,0.75,0.061,1.0,2,0.6,ABA,OZFQ,80
2750,0,0.75,0.061,1.0,2,0.6,ABB,OZFQ,80
2751,0,0.75,0.061,1.0,2,0.7,AAB,OZFQ,80
2752,0,0.75,0.061,1.0,2,0.7,ABA,OZFQ,80
2753,0,0.75,0.061,1.0,2,0.7,ABB,OZFQ,80
2754,0,0.75,0.061,1.0,2,0.8,AAB,OZFQ,80
2755,0,0.75,0.061,1.0,2,0.8,ABA,OZFQ,80
2756,0,0.75,0.061,1.0,2,0.8,ABB,OZFQ,80
2757,0,0.75,0.061,1.0,2,0.9,AAB,OZFQ,80
2758,0,0.75,0.061,1.0,2,0.9,ABA,OZFQ,80
2759,0,0.75,0.061,1.0,2,0.9,ABB,OZFQ,80
2760,0,0.75,0.061,1.0,5,0.6,AAB,OZFQ,80
2761,0,0.75,0.061,1.0,5,0.6,ABA,OZFQ,80
2762,0,0.75,0.061,1.0,5,0.6,ABB,OZFQ,80
2763,0,0.75,0.061,1.0,5,0.7,AAB,OZFQ,80
2764,0,0.75,0.061,1.0,5,0.7,ABA,OZFQ,80
2765,0,0.75,0.061,1.0,5,0.7,ABB,OZFQ,80
2766,0,0.75,0.061,1.0,5,0.8,AAB,OZFQ,80
2767,0,0.75,0.061,1.0,5,0.8,ABA,OZFQ,80
2768,0,0.75,0.061,1.0,5,0.8,ABB,OZFQ,80
2769,0,0.75,0.061,1.0,5,0.9,AAB,OZFQ,80
