,mda_round,tc,beta,pfpr0,cr_factor,mda_coverage,strategy,b_drug
2112,4,0.55,0.0475,0.1,1,0.6,AAB,OZFQ
2113,4,0.55,0.0475,0.1,1,0.6,ABA,OZFQ
2114,4,0.55,0.0475,0.1,1,0.6,ABB,OZFQ
2115,4,0.55,0.0475,0.1,1,0.7,AAB,OZFQ
2116,4,0.55,0.0475,0.1,1,0.7,ABA,OZFQ
2117,4,0.55,0.0475,0.1,1,0.7,ABB,OZFQ
2118,4,0.55,0.0475,0.1,1,0.8,AAB,OZFQ
2119,4,0.55,0.0475,0.1,1,0.8,ABA,OZFQ
2120,4,0.55,0.0475,0.1,1,0.8,ABB,OZFQ
2121,4,0.55,0.0475,0.1,1,0.9,AAB,OZFQ
2122,4,0.55,0.0475,0.1,1,0.9,ABA,OZFQ
2123,4,0.55,0.0475,0.1,1,0.9,ABB,OZFQ
2124,4,0.55,0.0475,0.1,2,0.6,AAB,OZFQ
2125,4,0.55,0.0475,0.1,2,0.6,ABA,OZFQ
2126,4,0.55,0.0475,0.1,2,0.6,ABB,OZFQ
2127,4,0.55,0.0475,0.1,2,0.7,AAB,OZFQ
2128,4,0.55,0.0475,0.1,2,0.7,ABA,OZFQ
2129,4,0.55,0.0475,0.1,2,0.7,ABB,OZFQ
2130,4,0.55,0.0475,0.1,2,0.8,AAB,OZFQ
2131,4,0.55,0.0475,0.1,2,0.8,ABA,OZFQ
2132,4,0.55,0.0475,0.1,2,0.8,ABB,OZFQ
2133,4,0.55,0.0475,0.1,2,0.9,AAB,OZFQ
2134,4,0.55,0.0475,0.1,2,0.9,ABA,OZFQ
2135,4,0.55,0.0475,0.1,2,0.9,ABB,OZFQ
2136,4,0.55,0.0475,0.1,5,0.6,AAB,OZFQ
2137,4,0.55,0.0475,0.1,5,0.6,ABA,OZFQ
2138,4,0.55,0.0475,0.1,5,0.6,ABB,OZFQ
2139,4,0.55,0.0475,0.1,5,0.7,AAB,OZFQ
2140,4,0.55,0.0475,0.1,5,0.7,ABA,OZFQ
2141,4,0.55,0.0475,0.1,5,0.7,ABB,OZFQ
2142,4,0.55,0.0475,0.1,5,0.8,AAB,OZFQ
2143,4,0.55,0.0475,0.1,5,0.8,ABA,OZFQ
2144,4,0.55,0.0475,0.1,5,0.8,ABB,OZFQ
2145,4,0.55,0.0475,0.1,5,0.9,AAB,OZFQ
2146,4,0.55,0.0475,0.1,5,0.9,ABA,OZFQ
2147,4,0.55,0.0475,0.1,5,0.9,ABB,OZFQ
2148,4,0.55,0.0475,0.1,10,0.6,AAB,OZFQ
2149,4,0.55,0.0475,0.1,10,0.6,ABA,OZFQ
2150,4,0.55,0.0475,0.1,10,0.6,ABB,OZFQ
2151,4,0.55,0.0475,0.1,10,0.7,AAB,OZFQ
2152,4,0.55,0.0475,0.1,10,0.7,ABA,OZFQ
2153,4,0.55,0.0475,0.1,10,0.7,ABB,OZFQ
2154,4,0.55,0.0475,0.1,10,0.8,AAB,OZFQ
2155,4,0.55,0.0475,0.1,10,0.8,ABA,OZFQ
2156,4,0.55,0.0475,0.1,10,0.8,ABB,OZFQ
2157,4,0.55,0.0475,0.1,10,0.9,AAB,OZFQ
2158,4,0.55,0.0475,0.1,10,0.9,ABA,OZFQ
2159,4,0.55,0.0475,0.1,10,0.9,ABB,OZFQ
2160,4,0.75,0.0735,3.0,1,0.6,AAB,OZFQ
2161,4,0.75,0.0735,3.0,1,0.6,ABA,OZFQ
2162,4,0.75,0.0735,3.0,1,0.6,ABB,OZFQ
2163,4,0.75,0.0735,3.0,1,0.7,AAB,OZFQ
2164,4,0.75,0.0735,3.0,1,0.7,ABA,OZFQ
2165,4,0.75,0.0735,3.0,1,0.7,ABB,OZFQ
2166,4,0.75,0.0735,3.0,1,0.8,AAB,OZFQ
2167,4,0.75,0.0735,3.0,1,0.8,ABA,OZFQ
2168,4,0.75,0.0735,3.0,1,0.8,ABB,OZFQ
2169,4,0.75,0.0735,3.0,1,0.9,AAB,OZFQ
2170,4,0.75,0.0735,3.0,1,0.9,ABA,OZFQ
2171,4,0.75,0.0735,3.0,1,0.9,ABB,OZFQ
2172,4,0.75,0.0735,3.0,2,0.6,AAB,OZFQ
2173,4,0.75,0.0735,3.0,2,0.6,ABA,OZFQ
2174,4,0.75,0.0735,3.0,2,0.6,ABB,OZFQ
2175,4,0.75,0.0735,3.0,2,0.7,AAB,OZFQ
2176,4,0.75,0.0735,3.0,2,0.7,ABA,OZFQ
2177,4,0.75,0.0735,3.0,2,0.7,ABB,OZFQ
2178,4,0.75,0.0735,3.0,2,0.8,AAB,OZFQ
2179,4,0.75,0.0735,3.0,2,0.8,ABA,OZFQ
2180,4,0.75,0.0735,3.0,2,0.8,ABB,OZFQ
2181,4,0.75,0.0735,3.0,2,0.9,AAB,OZFQ
2182,4,0.75,0.0735,3.0,2,0.9,ABA,OZFQ
2183,4,0.75,0.0735,3.0,2,0.9,ABB,OZFQ
2184,4,0.75,0.0735,3.0,5,0.6,AAB,OZFQ
2185,4,0.75,0.0735,3.0,5,0.6,ABA,OZFQ
2186,4,0.75,0.0735,3.0,5,0.6,ABB,OZFQ
2187,4,0.75,0.0735,3.0,5,0.7,AAB,OZFQ
2188,4,0.75,0.0735,3.0,5,0.7,ABA,OZFQ
2189,4,0.75,0.0735,3.0,5,0.7,ABB,OZFQ
2190,4,0.75,0.0735,3.0,5,0.8,AAB,OZFQ
2191,4,0.75,0.0735,3.0,5,0.8,ABA,OZFQ
2192,4,0.75,0.0735,3.0,5,0.8,ABB,OZFQ
2193,4,0.75,0.0735,3.0,5,0.9,AAB,OZFQ
2194,4,0.75,0.0735,3.0,5,0.9,ABA,OZFQ
2195,4,0.75,0.0735,3.0,5,0.9,ABB,OZFQ
2196,4,0.75,0.0735,3.0,10,0.6,AAB,OZFQ
2197,4,0.75,0.0735,3.0,10,0.6,ABA,OZFQ
2198,4,0.75,0.0735,3.0,10,0.6,ABB,OZFQ
2199,4,0.75,0.0735,3.0,10,0.7,AAB,OZFQ
2200,4,0.75,0.0735,3.0,10,0.7,ABA,OZFQ
2201,4,0.75,0.0735,3.0,10,0.7,ABB,OZFQ
2202,4,0.75,0.0735,3.0,10,0.8,AAB,OZFQ
2203,4,0.75,0.0735,3.0,10,0.8,ABA,OZFQ
2204,4,0.75,0.0735,3.0,10,0.8,ABB,OZFQ
2205,4,0.75,0.0735,3.0,10,0.9,AAB,OZFQ
2206,4,0.75,0.0735,3.0,10,0.9,ABA,OZFQ
2207,4,0.75,0.0735,3.0,10,0.9,ABB,OZFQ
2208,4,0.75,0.067,2.0,1,0.6,AAB,OZFQ
2209,4,0.75,0.067,2.0,1,0.6,ABA,OZFQ
2210,4,0.75,0.067,2.0,1,0.6,ABB,OZFQ
2211,4,0.75,0.067,2.0,1,0.7,AAB,OZFQ
2212,4,0.75,0.067,2.0,1,0.7,ABA,OZFQ
2213,4,0.75,0.067,2.0,1,0.7,ABB,OZFQ
2214,4,0.75,0.067,2.0,1,0.8,AAB,OZFQ
2215,4,0.75,0.067,2.0,1,0.8,ABA,OZFQ
2216,4,0.75,0.067,2.0,1,0.8,ABB,OZFQ
2217,4,0.75,0.067,2.0,1,0.9,AAB,OZFQ
2218,4,0.75,0.067,2.0,1,0.9,ABA,OZFQ
2219,4,0.75,0.067,2.0,1,0.9,ABB,OZFQ
2220,4,0.75,0.067,2.0,2,0.6,AAB,OZFQ
2221,4,0.75,0.067,2.0,2,0.6,ABA,OZFQ
2222,4,0.75,0.067,2.0,2,0.6,ABB,OZFQ
2223,4,0.75,0.067,2.0,2,0.7,AAB,OZFQ
2224,4,0.75,0.067,2.0,2,0.7,ABA,OZFQ
2225,4,0.75,0.067,2.0,2,0.7,ABB,OZFQ
2226,4,0.75,0.067,2.0,2,0.8,AAB,OZFQ
2227,4,0.75,0.067,2.0,2,0.8,ABA,OZFQ
2228,4,0.75,0.067,2.0,2,0.8,ABB,OZFQ
2229,4,0.75,0.067,2.0,2,0.9,AAB,OZFQ
2230,4,0.75,0.067,2.0,2,0.9,ABA,OZFQ
2231,4,0.75,0.067,2.0,2,0.9,ABB,OZFQ
2232,4,0.75,0.067,2.0,5,0.6,AAB,OZFQ
2233,4,0.75,0.067,2.0,5,0.6,ABA,OZFQ
2234,4,0.75,0.067,2.0,5,0.6,ABB,OZFQ
2235,4,0.75,0.067,2.0,5,0.7,AAB,OZFQ
2236,4,0.75,0.067,2.0,5,0.7,ABA,OZFQ
2237,4,0.75,0.067,2.0,5,0.7,ABB,OZFQ
2238,4,0.75,0.067,2.0,5,0.8,AAB,OZFQ
2239,4,0.75,0.067,2.0,5,0.8,ABA,OZFQ
2240,4,0.75,0.067,2.0,5,0.8,ABB,OZFQ
2241,4,0.75,0.067,2.0,5,0.9,AAB,OZFQ
2242,4,0.75,0.067,2.0,5,0.9,ABA,OZFQ
2243,4,0.75,0.067,2.0,5,0.9,ABB,OZFQ
2244,4,0.75,0.067,2.0,10,0.6,AAB,OZFQ
2245,4,0.75,0.067,2.0,10,0.6,ABA,OZFQ
2246,4,0.75,0.067,2.0,10,0.6,ABB,OZFQ
2247,4,0.75,0.067,2.0,10,0.7,AAB,OZFQ
2248,4,0.75,0.067,2.0,10,0.7,ABA,OZFQ
2249,4,0.75,0.067,2.0,10,0.7,ABB,OZFQ
2250,4,0.75,0.067,2.0,10,0.8,AAB,OZFQ
2251,4,0.75,0.067,2.0,10,0.8,ABA,OZFQ
2252,4,0.75,0.067,2.0,10,0.8,ABB,OZFQ
2253,4,0.75,0.067,2.0,10,0.9,AAB,OZFQ
2254,4,0.75,0.067,2.0,10,0.9,ABA,OZFQ
2255,4,0.75,0.067,2.0,10,0.9,ABB,OZFQ
2256,4,0.75,0.061,1.0,1,0.6,AAB,OZFQ
2257,4,0.75,0.061,1.0,1,0.6,ABA,OZFQ
2258,4,0.75,0.061,1.0,1,0.6,ABB,OZFQ
2259,4,0.75,0.061,1.0,1,0.7,AAB,OZFQ
2260,4,0.75,0.061,1.0,1,0.7,ABA,OZFQ
2261,4,0.75,0.061,1.0,1,0.7,ABB,OZFQ
2262,4,0.75,0.061,1.0,1,0.8,AAB,OZFQ
2263,4,0.75,0.061,1.0,1,0.8,ABA,OZFQ
2264,4,0.75,0.061,1.0,1,0.8,ABB,OZFQ
2265,4,0.75,0.061,1.0,1,0.9,AAB,OZFQ
2266,4,0.75,0.061,1.0,1,0.9,ABA,OZFQ
2267,4,0.75,0.061,1.0,1,0.9,ABB,OZFQ
2268,4,0.75,0.061,1.0,2,0.6,AAB,OZFQ
2269,4,0.75,0.061,1.0,2,0.6,ABA,OZFQ
2270,4,0.75,0.061,1.0,2,0.6,ABB,OZFQ
2271,4,0.75,0.061,1.0,2,0.7,AAB,OZFQ
2272,4,0.75,0.061,1.0,2,0.7,ABA,OZFQ
2273,4,0.75,0.061,1.0,2,0.7,ABB,OZFQ
2274,4,0.75,0.061,1.0,2,0.8,AAB,OZFQ
2275,4,0.75,0.061,1.0,2,0.8,ABA,OZFQ
2276,4,0.75,0.061,1.0,2,0.8,ABB,OZFQ
2277,4,0.75,0.061,1.0,2,0.9,AAB,OZFQ
2278,4,0.75,0.061,1.0,2,0.9,ABA,OZFQ
2279,4,0.75,0.061,1.0,2,0.9,ABB,OZFQ
2280,4,0.75,0.061,1.0,5,0.6,AAB,OZFQ
2281,4,0.75,0.061,1.0,5,0.6,ABA,OZFQ
2282,4,0.75,0.061,1.0,5,0.6,ABB,OZFQ
2283,4,0.75,0.061,1.0,5,0.7,AAB,OZFQ
2284,4,0.75,0.061,1.0,5,0.7,ABA,OZFQ
2285,4,0.75,0.061,1.0,5,0.7,ABB,OZFQ
2286,4,0.75,0.061,1.0,5,0.8,AAB,OZFQ
2287,4,0.75,0.061,1.0,5,0.8,ABA,OZFQ
2288,4,0.75,0.061,1.0,5,0.8,ABB,OZFQ
2289,4,0.75,0.061,1.0,5,0.9,AAB,OZFQ
2290,4,0.75,0.061,1.0,5,0.9,ABA,OZFQ
2291,4,0.75,0.061,1.0,5,0.9,ABB,OZFQ
2292,4,0.75,0.061,1.0,10,0.6,AAB,OZFQ
2293,4,0.75,0.061,1.0,10,0.6,ABA,OZFQ
2294,4,0.75,0.061,1.0,10,0.6,ABB,OZFQ
2295,4,0.75,0.061,1.0,10,0.7,AAB,OZFQ
2296,4,0.75,0.061,1.0,10,0.7,ABA,OZFQ
2297,4,0.75,0.061,1.0,10,0.7,ABB,OZFQ
2298,4,0.75,0.061,1.0,10,0.8,AAB,OZFQ
2299,4,0.75,0.061,1.0,10,0.8,ABA,OZFQ
2300,4,0.75,0.061,1.0,10,0.8,ABB,OZFQ
2301,4,0.75,0.061,1.0,10,0.9,AAB,OZFQ
2302,4,0.75,0.061,1.0,10,0.9,ABA,OZFQ
2303,4,0.75,0.061,1.0,10,0.9,ABB,OZFQ
2304,4,0.75,0.057,0.5,1,0.6,AAB,OZFQ
2305,4,0.75,0.057,0.5,1,0.6,ABA,OZFQ
2306,4,0.75,0.057,0.5,1,0.6,ABB,OZFQ
2307,4,0.75,0.057,0.5,1,0.7,AAB,OZFQ
2308,4,0.75,0.057,0.5,1,0.7,ABA,OZFQ
2309,4,0.75,0.057,0.5,1,0.7,ABB,OZFQ
2310,4,0.75,0.057,0.5,1,0.8,AAB,OZFQ
2311,4,0.75,0.057,0.5,1,0.8,ABA,OZFQ
2312,4,0.75,0.057,0.5,1,0.8,ABB,OZFQ
2313,4,0.75,0.057,0.5,1,0.9,AAB,OZFQ
2314,4,0.75,0.057,0.5,1,0.9,ABA,OZFQ
2315,4,0.75,0.057,0.5,1,0.9,ABB,OZFQ
2316,4,0.75,0.057,0.5,2,0.6,AAB,OZFQ
2317,4,0.75,0.057,0.5,2,0.6,ABA,OZFQ
2318,4,0.75,0.057,0.5,2,0.6,ABB,OZFQ
2319,4,0.75,0.057,0.5,2,0.7,AAB,OZFQ
2320,4,0.75,0.057,0.5,2,0.7,ABA,OZFQ
2321,4,0.75,0.057,0.5,2,0.7,ABB,OZFQ
2322,4,0.75,0.057,0.5,2,0.8,AAB,OZFQ
2323,4,0.75,0.057,0.5,2,0.8,ABA,OZFQ
2324,4,0.75,0.057,0.5,2,0.8,ABB,OZFQ
2325,4,0.75,0.057,0.5,2,0.9,AAB,OZFQ
2326,4,0.75,0.057,0.5,2,0.9,ABA,OZFQ
2327,4,0.75,0.057,0.5,2,0.9,ABB,OZFQ
2328,4,0.75,0.057,0.5,5,0.6,AAB,OZFQ
2329,4,0.75,0.057,0.5,5,0.6,ABA,OZFQ
2330,4,0.75,0.057,0.5,5,0.6,ABB,OZFQ
2331,4,0.75,0.057,0.5,5,0.7,AAB,OZFQ
2332,4,0.75,0.057,0.5,5,0.7,ABA,OZFQ
2333,4,0.75,0.057,0.5,5,0.7,ABB,OZFQ
2334,4,0.75,0.057,0.5,5,0.8,AAB,OZFQ
2335,4,0.75,0.057,0.5,5,0.8,ABA,OZFQ
2336,4,0.75,0.057,0.5,5,0.8,ABB,OZFQ
2337,4,0.75,0.057,0.5,5,0.9,AAB,OZFQ
2338,4,0.75,0.057,0.5,5,0.9,ABA,OZFQ
2339,4,0.75,0.057,0.5,5,0.9,ABB,OZFQ
2340,4,0.75,0.057,0.5,10,0.6,AAB,OZFQ
2341,4,0.75,0.057,0.5,10,0.6,ABA,OZFQ
2342,4,0.75,0.057,0.5,10,0.6,ABB,OZFQ
2343,4,0.75,0.057,0.5,10,0.7,AAB,OZFQ
2344,4,0.75,0.057,0.5,10,0.7,ABA,OZFQ
2345,4,0.75,0.057,0.5,10,0.7,ABB,OZFQ
2346,4,0.75,0.057,0.5,10,0.8,AAB,OZFQ
2347,4,0.75,0.057,0.5,10,0.8,ABA,OZFQ
2348,4,0.75,0.057,0.5,10,0.8,ABB,OZFQ
2349,4,0.75,0.057,0.5,10,0.9,AAB,OZFQ
2350,4,0.75,0.057,0.5,10,0.9,ABA,OZFQ
2351,4,0.75,0.057,0.5,10,0.9,ABB,OZFQ
2352,4,0.75,0.0537,0.1,1,0.6,AAB,OZFQ
2353,4,0.75,0.0537,0.1,1,0.6,ABA,OZFQ
2354,4,0.75,0.0537,0.1,1,0.6,ABB,OZFQ
2355,4,0.75,0.0537,0.1,1,0.7,AAB,OZFQ
2356,4,0.75,0.0537,0.1,1,0.7,ABA,OZFQ
2357,4,0.75,0.0537,0.1,1,0.7,ABB,OZFQ
2358,4,0.75,0.0537,0.1,1,0.8,AAB,OZFQ
2359,4,0.75,0.0537,0.1,1,0.8,ABA,OZFQ
2360,4,0.75,0.0537,0.1,1,0.8,ABB,OZFQ
2361,4,0.75,0.0537,0.1,1,0.9,AAB,OZFQ
2362,4,0.75,0.0537,0.1,1,0.9,ABA,OZFQ
2363,4,0.75,0.0537,0.1,1,0.9,ABB,OZFQ
2364,4,0.75,0.0537,0.1,2,0.6,AAB,OZFQ
2365,4,0.75,0.0537,0.1,2,0.6,ABA,OZFQ
2366,4,0.75,0.0537,0.1,2,0.6,ABB,OZFQ
2367,4,0.75,0.0537,0.1,2,0.7,AAB,OZFQ
2368,4,0.75,0.0537,0.1,2,0.7,ABA,OZFQ
2369,4,0.75,0.0537,0.1,2,0.7,ABB,OZFQ
2370,4,0.75,0.0537,0.1,2,0.8,AAB,OZFQ
2371,4,0.75,0.0537,0.1,2,0.8,ABA,OZFQ
2372,4,0.75,0.0537,0.1,2,0.8,ABB,OZFQ
2373,4,0.75,0.0537,0.1,2,0.9,AAB,OZFQ
2374,4,0.75,0.0537,0.1,2,0.9,ABA,OZFQ
2375,4,0.75,0.0537,0.1,2,0.9,ABB,OZFQ
2376,4,0.75,0.0537,0.1,5,0.6,AAB,OZFQ
2377,4,0.75,0.0537,0.1,5,0.6,ABA,OZFQ
2378,4,0.75,0.0537,0.1,5,0.6,ABB,OZFQ
2379,4,0.75,0.0537,0.1,5,0.7,AAB,OZFQ
2380,4,0.75,0.0537,0.1,5,0.7,ABA,OZFQ
2381,4,0.75,0.0537,0.1,5,0.7,ABB,OZFQ
2382,4,0.75,0.0537,0.1,5,0.8,AAB,OZFQ
2383,4,0.75,0.0537,0.1,5,0.8,ABA,OZFQ
2384,4,0.75,0.0537,0.1,5,0.8,ABB,OZFQ
2385,4,0.75,0.0537,0.1,5,0.9,AAB,OZFQ
2386,4,0.75,0.0537,0.1,5,0.9,ABA,OZFQ
2387,4,0.75,0.0537,0.1,5,0.9,ABB,OZFQ
2388,4,0.75,0.0537,0.1,10,0.6,AAB,OZFQ
2389,4,0.75,0.0537,0.1,10,0.6,ABA,OZFQ
2390,4,0.75,0.0537,0.1,10,0.6,ABB,OZFQ
2391,4,0.75,0.0537,0.1,10,0.7,AAB,OZFQ
2392,4,0.75,0.0537,0.1,10,0.7,ABA,OZFQ
2393,4,0.75,0.0537,0.1,10,0.7,ABB,OZFQ
2394,4,0.75,0.0537,0.1,10,0.8,AAB,OZFQ
2395,4,0.75,0.0537,0.1,10,0.8,ABA,OZFQ
2396,4,0.75,0.0537,0.1,10,0.8,ABB,OZFQ
2397,4,0.75,0.0537,0.1,10,0.9,AAB,OZFQ
2398,4,0.75,0.0537,0.1,10,0.9,ABA,OZFQ
2399,4,0.75,0.0537,0.1,10,0.9,ABB,OZFQ
