,mda_round,beta,cr_factor,mda_coverage,strategy,b_drug
1113,2,0.0585,5,0.7,AAB,KAFLUM
1114,2,0.0585,5,0.7,ABA,KAFLUM
1115,2,0.0585,5,0.7,ABB,KAFLUM
1116,2,0.0585,5,0.8,AAB,DHAPPQ
1117,2,0.0585,5,0.8,ABA,DHAPPQ
1118,2,0.0585,5,0.8,ABB,DHAPPQ
1119,2,0.0585,5,0.8,AAB,KAFLUM
1120,2,0.0585,5,0.8,ABA,KAFLUM
1121,2,0.0585,5,0.8,ABB,KAFLUM
1122,2,0.0585,5,0.9,AAB,DHAPPQ
1123,2,0.0585,5,0.9,ABA,DHAPPQ
1124,2,0.0585,5,0.9,ABB,DHAPPQ
1125,2,0.0585,5,0.9,AAB,KAFLUM
1126,2,0.0585,5,0.9,ABA,KAFLUM
1127,2,0.0585,5,0.9,ABB,KAFLUM
1128,2,0.0585,10,0.6,AAB,DHAPPQ
1129,2,0.0585,10,0.6,ABA,DHAPPQ
1130,2,0.0585,10,0.6,ABB,DHAPPQ
1131,2,0.0585,10,0.6,AAB,KAFLUM
1132,2,0.0585,10,0.6,ABA,KAFLUM
1133,2,0.0585,10,0.6,ABB,KAFLUM
1134,2,0.0585,10,0.7,AAB,DHAPPQ
1135,2,0.0585,10,0.7,ABA,DHAPPQ
1136,2,0.0585,10,0.7,ABB,DHAPPQ
1137,2,0.0585,10,0.7,AAB,KAFLUM
1138,2,0.0585,10,0.7,ABA,KAFLUM
1139,2,0.0585,10,0.7,ABB,KAFLUM
1140,2,0.0585,10,0.8,AAB,DHAPPQ
1141,2,0.0585,10,0.8,ABA,DHAPPQ
1142,2,0.0585,10,0.8,ABB,DHAPPQ
1143,2,0.0585,10,0.8,AAB,KAFLUM
1144,2,0.0585,10,0.8,ABA,KAFLUM
1145,2,0.0585,10,0.8,ABB,KAFLUM
1146,2,0.0585,10,0.9,AAB,DHAPPQ
1147,2,0.0585,10,0.9,ABA,DHAPPQ
1148,2,0.0585,10,0.9,ABB,DHAPPQ
1149,2,0.0585,10,0.9,AAB,KAFLUM
1150,2,0.0585,10,0.9,ABA,KAFLUM
1151,2,0.0585,10,0.9,ABB,KAFLUM
1152,2,0.0538,1,0.6,AAB,DHAPPQ
1153,2,0.0538,1,0.6,ABA,DHAPPQ
1154,2,0.0538,1,0.6,ABB,DHAPPQ
1155,2,0.0538,1,0.6,AAB,KAFLUM
1156,2,0.0538,1,0.6,ABA,KAFLUM
1157,2,0.0538,1,0.6,ABB,KAFLUM
1158,2,0.0538,1,0.7,AAB,DHAPPQ
1159,2,0.0538,1,0.7,ABA,DHAPPQ
1160,2,0.0538,1,0.7,ABB,DHAPPQ
1161,2,0.0538,1,0.7,AAB,KAFLUM
1162,2,0.0538,1,0.7,ABA,KAFLUM
1163,2,0.0538,1,0.7,ABB,KAFLUM
1164,2,0.0538,1,0.8,AAB,DHAPPQ
1165,2,0.0538,1,0.8,ABA,DHAPPQ
1166,2,0.0538,1,0.8,ABB,DHAPPQ
1167,2,0.0538,1,0.8,AAB,KAFLUM
1168,2,0.0538,1,0.8,ABA,KAFLUM
1169,2,0.0538,1,0.8,ABB,KAFLUM
1170,2,0.0538,1,0.9,AAB,DHAPPQ
1171,2,0.0538,1,0.9,ABA,DHAPPQ
1172,2,0.0538,1,0.9,ABB,DHAPPQ
1173,2,0.0538,1,0.9,AAB,KAFLUM
1174,2,0.0538,1,0.9,ABA,KAFLUM
1175,2,0.0538,1,0.9,ABB,KAFLUM
1176,2,0.0538,2,0.6,AAB,DHAPPQ
1177,2,0.0538,2,0.6,ABA,DHAPPQ
1178,2,0.0538,2,0.6,ABB,DHAPPQ
1179,2,0.0538,2,0.6,AAB,KAFLUM
1180,2,0.0538,2,0.6,ABA,KAFLUM
1181,2,0.0538,2,0.6,ABB,KAFLUM
1182,2,0.0538,2,0.7,AAB,DHAPPQ
1183,2,0.0538,2,0.7,ABA,DHAPPQ
1184,2,0.0538,2,0.7,ABB,DHAPPQ
1185,2,0.0538,2,0.7,AAB,KAFLUM
1186,2,0.0538,2,0.7,ABA,KAFLUM
1187,2,0.0538,2,0.7,ABB,KAFLUM
1188,2,0.0538,2,0.8,AAB,DHAPPQ
1189,2,0.0538,2,0.8,ABA,DHAPPQ
1190,2,0.0538,2,0.8,ABB,DHAPPQ
1191,2,0.0538,2,0.8,AAB,KAFLUM
1192,2,0.0538,2,0.8,ABA,KAFLUM
1193,2,0.0538,2,0.8,ABB,KAFLUM
1194,2,0.0538,2,0.9,AAB,DHAPPQ
1195,2,0.0538,2,0.9,ABA,DHAPPQ
1196,2,0.0538,2,0.9,ABB,DHAPPQ
1197,2,0.0538,2,0.9,AAB,KAFLUM
1198,2,0.0538,2,0.9,ABA,KAFLUM
1199,2,0.0538,2,0.9,ABB,KAFLUM
1200,2,0.0538,5,0.6,AAB,DHAPPQ
1201,2,0.0538,5,0.6,ABA,DHAPPQ
1202,2,0.0538,5,0.6,ABB,DHAPPQ
1203,2,0.0538,5,0.6,AAB,KAFLUM
1204,2,0.0538,5,0.6,ABA,KAFLUM
1205,2,0.0538,5,0.6,ABB,KAFLUM
1206,2,0.0538,5,0.7,AAB,DHAPPQ
1207,2,0.0538,5,0.7,ABA,DHAPPQ
1208,2,0.0538,5,0.7,ABB,DHAPPQ
1209,2,0.0538,5,0.7,AAB,KAFLUM
1210,2,0.0538,5,0.7,ABA,KAFLUM
1211,2,0.0538,5,0.7,ABB,KAFLUM
1212,2,0.0538,5,0.8,AAB,DHAPPQ
1213,2,0.0538,5,0.8,ABA,DHAPPQ
1214,2,0.0538,5,0.8,ABB,DHAPPQ
1215,2,0.0538,5,0.8,AAB,KAFLUM
1216,2,0.0538,5,0.8,ABA,KAFLUM
1217,2,0.0538,5,0.8,ABB,KAFLUM
1218,2,0.0538,5,0.9,AAB,DHAPPQ
1219,2,0.0538,5,0.9,ABA,DHAPPQ
1220,2,0.0538,5,0.9,ABB,DHAPPQ
1221,2,0.0538,5,0.9,AAB,KAFLUM
1222,2,0.0538,5,0.9,ABA,KAFLUM
1223,2,0.0538,5,0.9,ABB,KAFLUM
1224,2,0.0538,10,0.6,AAB,DHAPPQ
1225,2,0.0538,10,0.6,ABA,DHAPPQ
1226,2,0.0538,10,0.6,ABB,DHAPPQ
1227,2,0.0538,10,0.6,AAB,KAFLUM
1228,2,0.0538,10,0.6,ABA,KAFLUM
1229,2,0.0538,10,0.6,ABB,KAFLUM
1230,2,0.0538,10,0.7,AAB,DHAPPQ
1231,2,0.0538,10,0.7,ABA,DHAPPQ
1232,2,0.0538,10,0.7,ABB,DHAPPQ
1233,2,0.0538,10,0.7,AAB,KAFLUM
1234,2,0.0538,10,0.7,ABA,KAFLUM
1235,2,0.0538,10,0.7,ABB,KAFLUM
1236,2,0.0538,10,0.8,AAB,DHAPPQ
1237,2,0.0538,10,0.8,ABA,DHAPPQ
1238,2,0.0538,10,0.8,ABB,DHAPPQ
1239,2,0.0538,10,0.8,AAB,KAFLUM
1240,2,0.0538,10,0.8,ABA,KAFLUM
1241,2,0.0538,10,0.8,ABB,KAFLUM
1242,2,0.0538,10,0.9,AAB,DHAPPQ
1243,2,0.0538,10,0.9,ABA,DHAPPQ
1244,2,0.0538,10,0.9,ABB,DHAPPQ
1245,2,0.0538,10,0.9,AAB,KAFLUM
1246,2,0.0538,10,0.9,ABA,KAFLUM
1247,2,0.0538,10,0.9,ABB,KAFLUM
1248,2,0.0508,1,0.6,AAB,DHAPPQ
1249,2,0.0508,1,0.6,ABA,DHAPPQ
1250,2,0.0508,1,0.6,ABB,DHAPPQ
1251,2,0.0508,1,0.6,AAB,KAFLUM
1252,2,0.0508,1,0.6,ABA,KAFLUM
1253,2,0.0508,1,0.6,ABB,KAFLUM
1254,2,0.0508,1,0.7,AAB,DHAPPQ
1255,2,0.0508,1,0.7,ABA,DHAPPQ
1256,2,0.0508,1,0.7,ABB,DHAPPQ
1257,2,0.0508,1,0.7,AAB,KAFLUM
1258,2,0.0508,1,0.7,ABA,KAFLUM
1259,2,0.0508,1,0.7,ABB,KAFLUM
1260,2,0.0508,1,0.8,AAB,DHAPPQ
1261,2,0.0508,1,0.8,ABA,DHAPPQ
1262,2,0.0508,1,0.8,ABB,DHAPPQ
1263,2,0.0508,1,0.8,AAB,KAFLUM
1264,2,0.0508,1,0.8,ABA,KAFLUM
1265,2,0.0508,1,0.8,ABB,KAFLUM
1266,2,0.0508,1,0.9,AAB,DHAPPQ
1267,2,0.0508,1,0.9,ABA,DHAPPQ
1268,2,0.0508,1,0.9,ABB,DHAPPQ
1269,2,0.0508,1,0.9,AAB,KAFLUM
1270,2,0.0508,1,0.9,ABA,KAFLUM
1271,2,0.0508,1,0.9,ABB,KAFLUM
1272,2,0.0508,2,0.6,AAB,DHAPPQ
1273,2,0.0508,2,0.6,ABA,DHAPPQ
1274,2,0.0508,2,0.6,ABB,DHAPPQ
1275,2,0.0508,2,0.6,AAB,KAFLUM
1276,2,0.0508,2,0.6,ABA,KAFLUM
1277,2,0.0508,2,0.6,ABB,KAFLUM
1278,2,0.0508,2,0.7,AAB,DHAPPQ
1279,2,0.0508,2,0.7,ABA,DHAPPQ
1280,2,0.0508,2,0.7,ABB,DHAPPQ
1281,2,0.0508,2,0.7,AAB,KAFLUM
1282,2,0.0508,2,0.7,ABA,KAFLUM
1283,2,0.0508,2,0.7,ABB,KAFLUM
1284,2,0.0508,2,0.8,AAB,DHAPPQ
1285,2,0.0508,2,0.8,ABA,DHAPPQ
1286,2,0.0508,2,0.8,ABB,DHAPPQ
1287,2,0.0508,2,0.8,AAB,KAFLUM
1288,2,0.0508,2,0.8,ABA,KAFLUM
1289,2,0.0508,2,0.8,ABB,KAFLUM
1290,2,0.0508,2,0.9,AAB,DHAPPQ
1291,2,0.0508,2,0.9,ABA,DHAPPQ
1292,2,0.0508,2,0.9,ABB,DHAPPQ
1293,2,0.0508,2,0.9,AAB,KAFLUM
1294,2,0.0508,2,0.9,ABA,KAFLUM
1295,2,0.0508,2,0.9,ABB,KAFLUM
1296,2,0.0508,5,0.6,AAB,DHAPPQ
1297,2,0.0508,5,0.6,ABA,DHAPPQ
1298,2,0.0508,5,0.6,ABB,DHAPPQ
1299,2,0.0508,5,0.6,AAB,KAFLUM
1300,2,0.0508,5,0.6,ABA,KAFLUM
1301,2,0.0508,5,0.6,ABB,KAFLUM
1302,2,0.0508,5,0.7,AAB,DHAPPQ
1303,2,0.0508,5,0.7,ABA,DHAPPQ
1304,2,0.0508,5,0.7,ABB,DHAPPQ
1305,2,0.0508,5,0.7,AAB,KAFLUM
1306,2,0.0508,5,0.7,ABA,KAFLUM
1307,2,0.0508,5,0.7,ABB,KAFLUM
1308,2,0.0508,5,0.8,AAB,DHAPPQ
1309,2,0.0508,5,0.8,ABA,DHAPPQ
1310,2,0.0508,5,0.8,ABB,DHAPPQ
1311,2,0.0508,5,0.8,AAB,KAFLUM
1312,2,0.0508,5,0.8,ABA,KAFLUM
1313,2,0.0508,5,0.8,ABB,KAFLUM
1314,2,0.0508,5,0.9,AAB,DHAPPQ
1315,2,0.0508,5,0.9,ABA,DHAPPQ
1316,2,0.0508,5,0.9,ABB,DHAPPQ
1317,2,0.0508,5,0.9,AAB,KAFLUM
1318,2,0.0508,5,0.9,ABA,KAFLUM
1319,2,0.0508,5,0.9,ABB,KAFLUM
1320,2,0.0508,10,0.6,AAB,DHAPPQ
1321,2,0.0508,10,0.6,ABA,DHAPPQ
1322,2,0.0508,10,0.6,ABB,DHAPPQ
1323,2,0.0508,10,0.6,AAB,KAFLUM
1324,2,0.0508,10,0.6,ABA,KAFLUM
1325,2,0.0508,10,0.6,ABB,KAFLUM
1326,2,0.0508,10,0.7,AAB,DHAPPQ
1327,2,0.0508,10,0.7,ABA,DHAPPQ
1328,2,0.0508,10,0.7,ABB,DHAPPQ
1329,2,0.0508,10,0.7,AAB,KAFLUM
1330,2,0.0508,10,0.7,ABA,KAFLUM
1331,2,0.0508,10,0.7,ABB,KAFLUM
1332,2,0.0508,10,0.8,AAB,DHAPPQ
1333,2,0.0508,10,0.8,ABA,DHAPPQ
1334,2,0.0508,10,0.8,ABB,DHAPPQ
1335,2,0.0508,10,0.8,AAB,KAFLUM
1336,2,0.0508,10,0.8,ABA,KAFLUM
1337,2,0.0508,10,0.8,ABB,KAFLUM
1338,2,0.0508,10,0.9,AAB,DHAPPQ
1339,2,0.0508,10,0.9,ABA,DHAPPQ
1340,2,0.0508,10,0.9,ABB,DHAPPQ
1341,2,0.0508,10,0.9,AAB,KAFLUM
1342,2,0.0508,10,0.9,ABA,KAFLUM
1343,2,0.0508,10,0.9,ABB,KAFLUM
1344,2,0.0475,1,0.6,AAB,DHAPPQ
1345,2,0.0475,1,0.6,ABA,DHAPPQ
1346,2,0.0475,1,0.6,ABB,DHAPPQ
1347,2,0.0475,1,0.6,AAB,KAFLUM
1348,2,0.0475,1,0.6,ABA,KAFLUM
1349,2,0.0475,1,0.6,ABB,KAFLUM
1350,2,0.0475,1,0.7,AAB,DHAPPQ
1351,2,0.0475,1,0.7,ABA,DHAPPQ
1352,2,0.0475,1,0.7,ABB,DHAPPQ
1353,2,0.0475,1,0.7,AAB,KAFLUM
1354,2,0.0475,1,0.7,ABA,KAFLUM
1355,2,0.0475,1,0.7,ABB,KAFLUM
1356,2,0.0475,1,0.8,AAB,DHAPPQ
1357,2,0.0475,1,0.8,ABA,DHAPPQ
1358,2,0.0475,1,0.8,ABB,DHAPPQ
1359,2,0.0475,1,0.8,AAB,KAFLUM
1360,2,0.0475,1,0.8,ABA,KAFLUM
1361,2,0.0475,1,0.8,ABB,KAFLUM
1362,2,0.0475,1,0.9,AAB,DHAPPQ
1363,2,0.0475,1,0.9,ABA,DHAPPQ
1364,2,0.0475,1,0.9,ABB,DHAPPQ
1365,2,0.0475,1,0.9,AAB,KAFLUM
1366,2,0.0475,1,0.9,ABA,KAFLUM
1367,2,0.0475,1,0.9,ABB,KAFLUM
1368,2,0.0475,2,0.6,AAB,DHAPPQ
1369,2,0.0475,2,0.6,ABA,DHAPPQ
1370,2,0.0475,2,0.6,ABB,DHAPPQ
1371,2,0.0475,2,0.6,AAB,KAFLUM
1372,2,0.0475,2,0.6,ABA,KAFLUM
1373,2,0.0475,2,0.6,ABB,KAFLUM
1374,2,0.0475,2,0.7,AAB,DHAPPQ
1375,2,0.0475,2,0.7,ABA,DHAPPQ
1376,2,0.0475,2,0.7,ABB,DHAPPQ
1377,2,0.0475,2,0.7,AAB,KAFLUM
1378,2,0.0475,2,0.7,ABA,KAFLUM
1379,2,0.0475,2,0.7,ABB,KAFLUM
1380,2,0.0475,2,0.8,AAB,DHAPPQ
1381,2,0.0475,2,0.8,ABA,DHAPPQ
1382,2,0.0475,2,0.8,ABB,DHAPPQ
1383,2,0.0475,2,0.8,AAB,KAFLUM
1384,2,0.0475,2,0.8,ABA,KAFLUM
1385,2,0.0475,2,0.8,ABB,KAFLUM
1386,2,0.0475,2,0.9,AAB,DHAPPQ
1387,2,0.0475,2,0.9,ABA,DHAPPQ
1388,2,0.0475,2,0.9,ABB,DHAPPQ
1389,2,0.0475,2,0.9,AAB,KAFLUM
1390,2,0.0475,2,0.9,ABA,KAFLUM
1391,2,0.0475,2,0.9,ABB,KAFLUM
1392,2,0.0475,5,0.6,AAB,DHAPPQ
1393,2,0.0475,5,0.6,ABA,DHAPPQ
1394,2,0.0475,5,0.6,ABB,DHAPPQ
1395,2,0.0475,5,0.6,AAB,KAFLUM
1396,2,0.0475,5,0.6,ABA,KAFLUM
1397,2,0.0475,5,0.6,ABB,KAFLUM
1398,2,0.0475,5,0.7,AAB,DHAPPQ
1399,2,0.0475,5,0.7,ABA,DHAPPQ
1400,2,0.0475,5,0.7,ABB,DHAPPQ
1401,2,0.0475,5,0.7,AAB,KAFLUM
1402,2,0.0475,5,0.7,ABA,KAFLUM
1403,2,0.0475,5,0.7,ABB,KAFLUM
1404,2,0.0475,5,0.8,AAB,DHAPPQ
1405,2,0.0475,5,0.8,ABA,DHAPPQ
1406,2,0.0475,5,0.8,ABB,DHAPPQ
1407,2,0.0475,5,0.8,AAB,KAFLUM
1408,2,0.0475,5,0.8,ABA,KAFLUM
1409,2,0.0475,5,0.8,ABB,KAFLUM
1410,2,0.0475,5,0.9,AAB,DHAPPQ
1411,2,0.0475,5,0.9,ABA,DHAPPQ
1412,2,0.0475,5,0.9,ABB,DHAPPQ
1413,2,0.0475,5,0.9,AAB,KAFLUM
1414,2,0.0475,5,0.9,ABA,KAFLUM
1415,2,0.0475,5,0.9,ABB,KAFLUM
1416,2,0.0475,10,0.6,AAB,DHAPPQ
1417,2,0.0475,10,0.6,ABA,DHAPPQ
1418,2,0.0475,10,0.6,ABB,DHAPPQ
1419,2,0.0475,10,0.6,AAB,KAFLUM
1420,2,0.0475,10,0.6,ABA,KAFLUM
1421,2,0.0475,10,0.6,ABB,KAFLUM
1422,2,0.0475,10,0.7,AAB,DHAPPQ
1423,2,0.0475,10,0.7,ABA,DHAPPQ
1424,2,0.0475,10,0.7,ABB,DHAPPQ
1425,2,0.0475,10,0.7,AAB,KAFLUM
1426,2,0.0475,10,0.7,ABA,KAFLUM
1427,2,0.0475,10,0.7,ABB,KAFLUM
1428,2,0.0475,10,0.8,AAB,DHAPPQ
1429,2,0.0475,10,0.8,ABA,DHAPPQ
1430,2,0.0475,10,0.8,ABB,DHAPPQ
1431,2,0.0475,10,0.8,AAB,KAFLUM
1432,2,0.0475,10,0.8,ABA,KAFLUM
1433,2,0.0475,10,0.8,ABB,KAFLUM
1434,2,0.0475,10,0.9,AAB,DHAPPQ
1435,2,0.0475,10,0.9,ABA,DHAPPQ
1436,2,0.0475,10,0.9,ABB,DHAPPQ
1437,2,0.0475,10,0.9,AAB,KAFLUM
1438,2,0.0475,10,0.9,ABA,KAFLUM
1439,2,0.0475,10,0.9,ABB,KAFLUM
1440,3,0.06413,1,0.6,AAB,DHAPPQ
1441,3,0.06413,1,0.6,ABA,DHAPPQ
1442,3,0.06413,1,0.6,ABB,DHAPPQ
1443,3,0.06413,1,0.6,AAB,KAFLUM
1444,3,0.06413,1,0.6,ABA,KAFLUM
1445,3,0.06413,1,0.6,ABB,KAFLUM
1446,3,0.06413,1,0.7,AAB,DHAPPQ
1447,3,0.06413,1,0.7,ABA,DHAPPQ
1448,3,0.06413,1,0.7,ABB,DHAPPQ
1449,3,0.06413,1,0.7,AAB,KAFLUM
1450,3,0.06413,1,0.7,ABA,KAFLUM
1451,3,0.06413,1,0.7,ABB,KAFLUM
1452,3,0.06413,1,0.8,AAB,DHAPPQ
1453,3,0.06413,1,0.8,ABA,DHAPPQ
1454,3,0.06413,1,0.8,ABB,DHAPPQ
1455,3,0.06413,1,0.8,AAB,KAFLUM
1456,3,0.06413,1,0.8,ABA,KAFLUM
1457,3,0.06413,1,0.8,ABB,KAFLUM
1458,3,0.06413,1,0.9,AAB,DHAPPQ
1459,3,0.06413,1,0.9,ABA,DHAPPQ
1460,3,0.06413,1,0.9,ABB,DHAPPQ
1461,3,0.06413,1,0.9,AAB,KAFLUM
1462,3,0.06413,1,0.9,ABA,KAFLUM
1463,3,0.06413,1,0.9,ABB,KAFLUM
1464,3,0.06413,2,0.6,AAB,DHAPPQ
1465,3,0.06413,2,0.6,ABA,DHAPPQ
1466,3,0.06413,2,0.6,ABB,DHAPPQ
1467,3,0.06413,2,0.6,AAB,KAFLUM
1468,3,0.06413,2,0.6,ABA,KAFLUM
1469,3,0.06413,2,0.6,ABB,KAFLUM
1470,3,0.06413,2,0.7,AAB,DHAPPQ
1471,3,0.06413,2,0.7,ABA,DHAPPQ
1472,3,0.06413,2,0.7,ABB,DHAPPQ
1473,3,0.06413,2,0.7,AAB,KAFLUM
1474,3,0.06413,2,0.7,ABA,KAFLUM
1475,3,0.06413,2,0.7,ABB,KAFLUM
1476,3,0.06413,2,0.8,AAB,DHAPPQ
1477,3,0.06413,2,0.8,ABA,DHAPPQ
1478,3,0.06413,2,0.8,ABB,DHAPPQ
1479,3,0.06413,2,0.8,AAB,KAFLUM
1480,3,0.06413,2,0.8,ABA,KAFLUM
1481,3,0.06413,2,0.8,ABB,KAFLUM
1482,3,0.06413,2,0.9,AAB,DHAPPQ
1483,3,0.06413,2,0.9,ABA,DHAPPQ
1484,3,0.06413,2,0.9,ABB,DHAPPQ
1485,3,0.06413,2,0.9,AAB,KAFLUM
1486,3,0.06413,2,0.9,ABA,KAFLUM
1487,3,0.06413,2,0.9,ABB,KAFLUM
1488,3,0.06413,5,0.6,AAB,DHAPPQ
1489,3,0.06413,5,0.6,ABA,DHAPPQ
1490,3,0.06413,5,0.6,ABB,DHAPPQ
1491,3,0.06413,5,0.6,AAB,KAFLUM
1492,3,0.06413,5,0.6,ABA,KAFLUM
1493,3,0.06413,5,0.6,ABB,KAFLUM
1494,3,0.06413,5,0.7,AAB,DHAPPQ
1495,3,0.06413,5,0.7,ABA,DHAPPQ
1496,3,0.06413,5,0.7,ABB,DHAPPQ
1497,3,0.06413,5,0.7,AAB,KAFLUM
1498,3,0.06413,5,0.7,ABA,KAFLUM
1499,3,0.06413,5,0.7,ABB,KAFLUM
1500,3,0.06413,5,0.8,AAB,DHAPPQ
1501,3,0.06413,5,0.8,ABA,DHAPPQ
1502,3,0.06413,5,0.8,ABB,DHAPPQ
1503,3,0.06413,5,0.8,AAB,KAFLUM
1504,3,0.06413,5,0.8,ABA,KAFLUM
1505,3,0.06413,5,0.8,ABB,KAFLUM
1506,3,0.06413,5,0.9,AAB,DHAPPQ
1507,3,0.06413,5,0.9,ABA,DHAPPQ
1508,3,0.06413,5,0.9,ABB,DHAPPQ
1509,3,0.06413,5,0.9,AAB,KAFLUM
1510,3,0.06413,5,0.9,ABA,KAFLUM
1511,3,0.06413,5,0.9,ABB,KAFLUM
1512,3,0.06413,10,0.6,AAB,DHAPPQ
1513,3,0.06413,10,0.6,ABA,DHAPPQ
1514,3,0.06413,10,0.6,ABB,DHAPPQ
1515,3,0.06413,10,0.6,AAB,KAFLUM
1516,3,0.06413,10,0.6,ABA,KAFLUM
1517,3,0.06413,10,0.6,ABB,KAFLUM
1518,3,0.06413,10,0.7,AAB,DHAPPQ
1519,3,0.06413,10,0.7,ABA,DHAPPQ
1520,3,0.06413,10,0.7,ABB,DHAPPQ
1521,3,0.06413,10,0.7,AAB,KAFLUM
1522,3,0.06413,10,0.7,ABA,KAFLUM
1523,3,0.06413,10,0.7,ABB,KAFLUM
1524,3,0.06413,10,0.8,AAB,DHAPPQ
1525,3,0.06413,10,0.8,ABA,DHAPPQ
1526,3,0.06413,10,0.8,ABB,DHAPPQ
1527,3,0.06413,10,0.8,AAB,KAFLUM
1528,3,0.06413,10,0.8,ABA,KAFLUM
1529,3,0.06413,10,0.8,ABB,KAFLUM
1530,3,0.06413,10,0.9,AAB,DHAPPQ
1531,3,0.06413,10,0.9,ABA,DHAPPQ
1532,3,0.06413,10,0.9,ABB,DHAPPQ
1533,3,0.06413,10,0.9,AAB,KAFLUM
1534,3,0.06413,10,0.9,ABA,KAFLUM
1535,3,0.06413,10,0.9,ABB,KAFLUM
1536,3,0.0585,1,0.6,AAB,DHAPPQ
1537,3,0.0585,1,0.6,ABA,DHAPPQ
1538,3,0.0585,1,0.6,ABB,DHAPPQ
1539,3,0.0585,1,0.6,AAB,KAFLUM
1540,3,0.0585,1,0.6,ABA,KAFLUM
1541,3,0.0585,1,0.6,ABB,KAFLUM
1542,3,0.0585,1,0.7,AAB,DHAPPQ
1543,3,0.0585,1,0.7,ABA,DHAPPQ
1544,3,0.0585,1,0.7,ABB,DHAPPQ
1545,3,0.0585,1,0.7,AAB,KAFLUM
1546,3,0.0585,1,0.7,ABA,KAFLUM
1547,3,0.0585,1,0.7,ABB,KAFLUM
1548,3,0.0585,1,0.8,AAB,DHAPPQ
1549,3,0.0585,1,0.8,ABA,DHAPPQ
1550,3,0.0585,1,0.8,ABB,DHAPPQ
1551,3,0.0585,1,0.8,AAB,KAFLUM
1552,3,0.0585,1,0.8,ABA,KAFLUM
1553,3,0.0585,1,0.8,ABB,KAFLUM
1554,3,0.0585,1,0.9,AAB,DHAPPQ
1555,3,0.0585,1,0.9,ABA,DHAPPQ
1556,3,0.0585,1,0.9,ABB,DHAPPQ
1557,3,0.0585,1,0.9,AAB,KAFLUM
1558,3,0.0585,1,0.9,ABA,KAFLUM
1559,3,0.0585,1,0.9,ABB,KAFLUM
1560,3,0.0585,2,0.6,AAB,DHAPPQ
1561,3,0.0585,2,0.6,ABA,DHAPPQ
1562,3,0.0585,2,0.6,ABB,DHAPPQ
1563,3,0.0585,2,0.6,AAB,KAFLUM
1564,3,0.0585,2,0.6,ABA,KAFLUM
1565,3,0.0585,2,0.6,ABB,KAFLUM
1566,3,0.0585,2,0.7,AAB,DHAPPQ
1567,3,0.0585,2,0.7,ABA,DHAPPQ
1568,3,0.0585,2,0.7,ABB,DHAPPQ
1569,3,0.0585,2,0.7,AAB,KAFLUM
1570,3,0.0585,2,0.7,ABA,KAFLUM
1571,3,0.0585,2,0.7,ABB,KAFLUM
1572,3,0.0585,2,0.8,AAB,DHAPPQ
1573,3,0.0585,2,0.8,ABA,DHAPPQ
1574,3,0.0585,2,0.8,ABB,DHAPPQ
1575,3,0.0585,2,0.8,AAB,KAFLUM
1576,3,0.0585,2,0.8,ABA,KAFLUM
1577,3,0.0585,2,0.8,ABB,KAFLUM
1578,3,0.0585,2,0.9,AAB,DHAPPQ
1579,3,0.0585,2,0.9,ABA,DHAPPQ
1580,3,0.0585,2,0.9,ABB,DHAPPQ
1581,3,0.0585,2,0.9,AAB,KAFLUM
1582,3,0.0585,2,0.9,ABA,KAFLUM
1583,3,0.0585,2,0.9,ABB,KAFLUM
1584,3,0.0585,5,0.6,AAB,DHAPPQ
1585,3,0.0585,5,0.6,ABA,DHAPPQ
1586,3,0.0585,5,0.6,ABB,DHAPPQ
1587,3,0.0585,5,0.6,AAB,KAFLUM
1588,3,0.0585,5,0.6,ABA,KAFLUM
1589,3,0.0585,5,0.6,ABB,KAFLUM
1590,3,0.0585,5,0.7,AAB,DHAPPQ
1591,3,0.0585,5,0.7,ABA,DHAPPQ
1592,3,0.0585,5,0.7,ABB,DHAPPQ
1593,3,0.0585,5,0.7,AAB,KAFLUM
1594,3,0.0585,5,0.7,ABA,KAFLUM
1595,3,0.0585,5,0.7,ABB,KAFLUM
1596,3,0.0585,5,0.8,AAB,DHAPPQ
1597,3,0.0585,5,0.8,ABA,DHAPPQ
1598,3,0.0585,5,0.8,ABB,DHAPPQ
1599,3,0.0585,5,0.8,AAB,KAFLUM
1600,3,0.0585,5,0.8,ABA,KAFLUM
1601,3,0.0585,5,0.8,ABB,KAFLUM
1602,3,0.0585,5,0.9,AAB,DHAPPQ
1603,3,0.0585,5,0.9,ABA,DHAPPQ
1604,3,0.0585,5,0.9,ABB,DHAPPQ
1605,3,0.0585,5,0.9,AAB,KAFLUM
1606,3,0.0585,5,0.9,ABA,KAFLUM
1607,3,0.0585,5,0.9,ABB,KAFLUM
1608,3,0.0585,10,0.6,AAB,DHAPPQ
1609,3,0.0585,10,0.6,ABA,DHAPPQ
1610,3,0.0585,10,0.6,ABB,DHAPPQ
1611,3,0.0585,10,0.6,AAB,KAFLUM
1612,3,0.0585,10,0.6,ABA,KAFLUM
1613,3,0.0585,10,0.6,ABB,KAFLUM
1614,3,0.0585,10,0.7,AAB,DHAPPQ
1615,3,0.0585,10,0.7,ABA,DHAPPQ
1616,3,0.0585,10,0.7,ABB,DHAPPQ
1617,3,0.0585,10,0.7,AAB,KAFLUM
1618,3,0.0585,10,0.7,ABA,KAFLUM
1619,3,0.0585,10,0.7,ABB,KAFLUM
1620,3,0.0585,10,0.8,AAB,DHAPPQ
